Username,Date,Favorites,Retweets,Hashtags,Text
jamesmlm,2018-10-20 13:33:42+00:00,0,0,"['#Brexit', '#Referendum', '#ThePeople', '#PeoplesVoteMarch', '#ThePeople', '#DavidCameron', '#NigelFarage', '#TheresaMay', '#JeremyCorbyn', '#JohnMcDonnell', '#BrokenPress', '#OpinionNotFact']","Against the #Brexit #Referendum result? You are against #ThePeople . Against the #PeoplesVoteMarch ? You are against #ThePeople . #DavidCameron #NigelFarage #TheresaMay #JeremyCorbyn #JohnMcDonnell #BrokenPress #OpinionNotFact have left us, in a divisive and duplicitous world."
femiokes,2018-10-20 13:15:11+00:00,0,0,"['#EU', '#DavidCameron', '#Leave']",Get one think clear; this #EU is never for reforming! ◙ It didn't do with #DavidCameron pleas before the Referendum and won't do now or in the future. ◙ UK must take EU as it is or #Leave ? That is all we have got.
autonomouscat,2018-10-20 12:30:28+00:00,0,0,"['#brexit', '#davidcameron', '#peoplesvote']",In case of any doubt it's photo of father of #brexit #davidcameron in same cafe... #peoplesvote now
emmalambs,2018-10-20 11:51:06+00:00,7,0,"['#brexit', '#democracy', '#davidcameron']",I desperately don’t want #brexit to happen but wasn’t it too much #democracy that got us here in the first place? That and the whimsical and miscalculated power play of one #davidcameron
Jobaldwintrott,2018-10-20 11:03:47+00:00,7,1,"['#DavidCameron', '#PeoplesVoteMarch']","Same @mariellaf1 It shouldn't have happened, #DavidCameron and his egocentric tory pals are being called out - don't play with people #PeoplesVoteMarch"
stephent122,2018-10-20 06:46:33+00:00,0,0,"['#libdems', '#davidcameron', '#brexit']","Facebook hires Nick Clegg, who as #libdems leader, worked with #davidcameron to bring austerity to much of Britain. Now works for the advertiser who promoted #brexit . Clegg obviously needs the money. https://www. theguardian.com/technology/201 8/oct/19/facebook-hires-nick-clegg-as-head-of-global-affairs?CMP=Share_AndroidApp_Tweet …"
travelventureTV,2018-10-19 19:47:56+00:00,0,0,"['#libdems', '#nickclegg', '#davidcameron', '#bollox']",But he's got no qualification for that sort of thing. Awful man. Good riddance. Signed ex LibeDem founder member who quit due to the obcene Tory prop-up #libdems #nickclegg #davidcameron #bollox
TornadoNewsLink,2018-10-19 19:19:35+00:00,1,2,"['#RussellBurton', '#DavidCameron', '#BBC', '#UKIP', '#Brexit', '#Infowars', '#UKColumn', '#MelanieShaw', '#TommyRobinson', '#SickoMode', '#TOTP', '#Gogglebox']",#RussellBurton -- Lets Talk #DavidCameron https://www. youtube.com/watch?v=0RGeHG Viw6Y … #BBC #UKIP #Brexit #Infowars #UKColumn #MelanieShaw #TommyRobinson #SickoMode #TOTP #Gogglebox
hanamorel,2018-10-19 17:32:13+00:00,1,0,"['#DavidCameron', '#shitshow', '#Brexit']",I’m just so curious to hear from that invertebrate #DavidCameron about the #shitshow he started! i’ll be marching tomorrow* #Brexit https:// apple.news/A851UZQC0TLm2X GaFIBoIDA …
indexhu,2018-10-19 17:02:07+00:00,0,0,"['#Facebook', '#davidcameron', '#nickclegg']",Brit expolitikus lesz a #Facebook új kisfőnöke #davidcameron #nickclegg http:// dlvr.it/QnsMS0 pic.twitter.com/cChsQbErXc
TweetyThings1,2018-10-19 13:51:59+00:00,0,0,"['#Facebook', '#NickClegg', '#Europe', '#deputyPM', '#DavidCameron', '#BREXIT']","#Facebook hires #NickClegg ""for his political experience in #Europe "" They do know he was #deputyPM when #DavidCameron lost the #BREXIT vote, right?"
Sara520S,2018-10-19 12:19:19+00:00,0,0,['#DavidCameron'],I think it was all #DavidCameron .
scarletmonahan,2018-10-19 09:10:35+00:00,0,0,"['#DavidCameron', '#austerity', '#brexit', '#tory', '#homeless', '#poverty', '#satire']",.. Ex British primeminister #DavidCameron is 21st centaury Marie Antoinette pic.twitter.com/jXNUEtUy #austerity #brexit #tory #homeless #poverty #satire
mojos55,2018-10-19 08:09:27+00:00,6,7,"['#Tories', '#Blairites', '#Blair', '#Tories', '#FriendsofIsrael', '#DavidCameron']",#Tories requesting #Blairites to stand with them ! If all else fails ? Chuka is being paid to form a centrists party ! Money pouring in from #Blair #Tories & #FriendsofIsrael no doubt ? Can a party be simply bought ? #DavidCameron 2015 https:// twitter.com/mojos55/status /1053191051975028736 …
sunbejus,2018-10-18 22:15:07+00:00,0,0,"['#MichaelGove', '#greenwave', '#Tories', '#GreenCrap', '#DavidCameron', '#ToriesOut', '#nature', '#environmental']","#MichaelGove is simply riding (well, trying) a #greenwave . He knows what people *want* to hear - he then quietly does what the #Tories always do: ""Cut The #GreenCrap "" #DavidCameron https://www. theguardian.com/politics/2013/ nov/21/twitter-mocks-david-cameron-green-crap-story … VOTE #ToriesOut if #nature and #environmental issues matter!!"
DaviesTeresa,2018-10-18 22:14:23+00:00,0,0,"['#davidcameron', '#BBCQT']",What about #davidcameron as he was the 1st to leave #BBCQT
LynneHaywood,2018-10-18 22:04:47+00:00,2,2,"['#DavidCameron', '#BBCqt']",AND where is #DavidCameron ? #BBCqt https:// twitter.com/Otto_English/s tatus/1053031905124339712 …
NekrassovBooks,2018-10-18 21:46:16+00:00,20,15,"['#TonyBlair', '#DavidCameron', '#TheresaMay']","Imagine how many millions of white teenagers from poor backgrounds will not have a decent life because of #TonyBlair , #DavidCameron and #TheresaMay sucking up to the diversity mafia and peddling positive discrimination. A national disgrace!"
AlastairMcInty2,2018-10-18 20:18:32+00:00,0,0,"['#Tories', '#DavidCameron']",4/ A situation originally brought about by #Tories who have been fighting like rats in a sack over the EU for decades & the arrogance of their former leader #DavidCameron who thought he was the man to finally lance the Tory boil . His abject failure to change our relationship
andymullencroft,2018-10-18 19:42:38+00:00,0,0,"['#Conservatives', '#Brexit', '#davidcameron']",I thought it was a shocking disaster that #Conservatives used #Brexit as a ploy to get the vote the then leader #davidcameron abandoned ship. No fan of @theresa_may but to be fair she has been left with a shambles to mop up...
KarimbaFrank,2018-10-18 18:28:10+00:00,0,0,"['#DavidCameron', '#brexit', '#leave', '#tories', '#useless']",No one ever asks #DavidCameron his opinion anymore. Anyone notice that? #brexit #leave #tories #useless
MeashamHS2Actio,2018-10-18 16:51:43+00:00,0,0,"['#Cycleway', '#HS2', '#HS2Ltd', '#DfT', '#DavidCameron', '#CylingUK']",Plans for 'emerald necklace' #Cycleway along #HS2 route published https://www. theguardian.com/uk-news/2018/o ct/18/plans-for-emerald-necklace-cycleway-along-hs2-route-published?CMP=share_btn_#HS2Ltd … #DfT #DavidCameron #CylingUK
Bonn1eGreer,2018-10-18 14:13:40+00:00,33,17,"['#DavidCameron', '#Remain', '#Tories']",#DavidCameron thought that the entire nation would vote #Remain because his fabulous self was campaigning for it. So...he had no Plan B. He resigned. The #Tories had Andrea Leadsom in the running along with Boris Johnson. TMay was the sane option. She was Remain. Here we are. https:// twitter.com/joeschmoagogo/ status/1052924675116990465 …
braiderickson,2018-10-18 13:37:51+00:00,1,0,"['#DavidCameron', '#BAE']",#DavidCameron boasted how proud he was of #BAE killing machines. https://www. theguardian.com/world/2016/feb /25/david-cameron-brilliant-uk-arms-exports-saudi-arabia-bae … https:// twitter.com/WilliamDuguid1 /status/1052861093654093824 …
augusta_khalil,2018-10-18 04:51:49+00:00,1,0,"['#DavidCameron', '#Brexit']","#DavidCameron architect of #Brexit , living it up on the French Riviera https:// twitter.com/OwensDamien/st atus/1052660143853322245 …"
scarletmonahan,2018-10-18 04:05:59+00:00,0,0,"['#davidcameron', '#austerity', '#brexit', '#tory', '#homeless', '#pip', '#esa', '#poverty', '#Mayhemism']",Flashback: the Tories 2010 - 2016. #davidcameron Much less than one the care an compassion you have shown... pic.twitter.com/1d4ne8MO #austerity #brexit #tory #homeless #pip #esa #poverty #Mayhemism
pdjmoo,2018-10-18 03:47:29+00:00,1,0,"['#Brexit', '#DavidCameron']","Opinion: What happened to #Brexit architect and former UK Prime Minister, #DavidCameron ? Via ⁦ @dwnews ⁩ https:// p.dw.com/p/36goT"
thebullsnose,2018-10-17 22:53:03+00:00,2,1,"['#Brexit', '#newsnight', '#UK', '#DavidCameron', '#TheresaMay', '#Gucci', '#thebullsnose']",https:// thebullsnose.com/2018/10/17/gov ernment-report-on-overspending-finds-notes-burn-better-than-coins/ … #Brexit #newsnight #UK #DavidCameron #TheresaMay #Gucci #thebullsnose
Ecoute51,2018-10-17 19:29:18+00:00,0,0,['#DavidCameron'],Il doit s'en mordre les doigts #DavidCameron pic.twitter.com/XBBDWXLdqk
ig69,2018-10-17 19:22:40+00:00,0,0,"['#Brexit', '#DavidCameron']",The #Brexit architect: What is #DavidCameron up to these days? https:// p.dw.com/p/36goT
roshbeth,2018-10-17 15:51:59+00:00,0,0,"['#DavidCameron', '#ToryGov', '#TheresaMay', '#Brexit']","Rubbish. Clueless, idle #DavidCameron called a referendum because he couldn't be bothered to manage conflict within #ToryGov , & assumed he'd win a referendum on the issue. #TheresaMay then compounded the problem by issuing Article 50 with no clue what #Brexit would mean..."
Sara520S,2018-10-17 08:10:46+00:00,0,0,['#DavidCameron'],More like #DavidCameron has fallen on some rich friends.
BangstyleTweets,2018-10-17 07:53:03+00:00,1,0,"['#davidcameron', '#hairinspo']",#davidcameron is giving us the ultimate #hairinspo for all the long haired ladies! https:// buff.ly/2Ae6m88 pic.twitter.com/1Xtfjcqo73
dcfcdunk,2018-10-17 02:31:07+00:00,1,0,['#DavidCameron'],#DavidCameron visiting Georgia? https:// twitter.com/SFGate/status/ 1052230115684274177 …
beyond_brussels,2018-10-16 17:53:16+00:00,1,0,"['#DavidCameron', '#Brexit', '#20YearsinEurope']",“Could we have done more for #DavidCameron on freedom of movement? Maybe” @brianhayesMEP reflecting on how we got to this stage with #Brexit . @gavinesler says big problem is juxtaposing expertise with stupidity #20YearsinEurope @KentBSIS @UniKent
scarletmonahan,2018-10-16 15:06:06+00:00,0,0,"['#DavidCameron', '#austerity', '#brexit', '#tory', '#homeless', '#pip', '#esa', '#poverty', '#Mayhemism']",Twisted history the Tories 2010 - 2018. #DavidCameron in exfoliation shock pic.twitter.com/S81R4oy9 #austerity #brexit #tory #homeless #pip #esa #poverty #Mayhemism
boylecartoon,2018-10-16 14:12:07+00:00,2,1,"['#Tories', '#DavidCameron', '#politics', '#Westminster', '#UKPolitics']",American Hustle was a 2013 film about a bunch of con artists. Cameron's government seemed to fit the bill here #Tories @Conservatives #DavidCameron #politics #Westminster #UKPolitics pic.twitter.com/pm0iPiNsO2
beelalduban,2018-10-16 10:37:13+00:00,0,0,['#DavidCameron'],By putting party before country... #DavidCameron
UB5simon,2018-10-16 07:04:32+00:00,8,0,"['#DavidCameron', '#Brexit']","Anything #DavidCameron said at the time was ""project fear."" Now some of his words are being clung to like a gospel. He resigned folks. His word means nothing. #Brexit"
FilmInquiry,2018-10-16 06:18:01+00:00,0,1,"['#Flashbackfeature', '#DavidCameron', '#HarryPotter']","#Flashbackfeature Under the last government, the UK film council was scrapped, as prime minister #DavidCameron cited that the initiative ""wasn't supporting films people British people want to see, like #HarryPotter "". https://www. filminquiry.com/future-british -cinema-1-troubles-ahead/ …"
stiffmidlefinga,2018-10-16 05:35:09+00:00,0,0,"['#cameron', '#davidcameron', '#georgeosborne', '#theresamay', '#hammond', '#brexit', '#Pips', '#ESA']",A horses arse #cameron #davidcameron #georgeosborne #theresamay #hammond #brexit #Pips #ESA pic.twitter.com/R5akes1DjU
PSI_TimEd,2018-10-15 20:42:09+00:00,0,0,"['#TheresaMay', '#Referendum', '#Remain', '#DavidCameron', '#Brexit', '#AmberRudd']",#TheresaMay - ultimate turncoat. Pre #Referendum she was #Remain . Grabbed the big job when #DavidCameron jumped ship; has reneged on #Brexit promises as well as pretty well everything. She's the right wing's poodle. And she let #AmberRudd take blame for her mess as Home Secretary https:// twitter.com/Suewilson91/st atus/1051888016728485888 …
robintaggart,2018-10-15 20:26:26+00:00,1,0,"['#DavidCameron', '#EUreferendum', '#ProjectFear']",Clear; precise; unequivocal; uncompromising: #DavidCameron on the #EUreferendum . Politicians now need to deliver on this or face the wrath of a public that is - despite the best efforts of #ProjectFear - just as unequivocal on its wishes. https:// youtu.be/gUsKWsPcRXE via @YouTube
Kagsy,2018-10-15 18:49:23+00:00,1,0,['#davidcameron'],Ah there he is... #davidcameron ...out of the country....living it large in the USA https:// twitter.com/jmassee/status /1050232550348742656 …
Kagsy,2018-10-15 17:19:27+00:00,1,0,['#DavidCameron'],I wonder where #DavidCameron is ? ⁦ @David_Cameron ⁩ Any comment? http://www. bbc.co.uk/news/uk-politi cs-45868503 …
Rhona0505,2018-10-15 16:52:25+00:00,1,0,"['#davidcameron', '#BrexitSellOut']",This COWARD #davidcameron #BrexitSellOut pic.twitter.com/GtHFn1Qm9i
readerbythesea,2018-10-15 15:52:43+00:00,0,0,"['#DavidCameron', '#BrexitShambles', '#ids', '#UniversalCredit', '#Blair', '#Iraq']","Former ministers should be held accountable for polices after leaving office, says think tank http://www. independent.co.uk/news/uk/politi cs/former-minister-policies-accountable-recall-hostile-environment-institute-for-government-a8583716.html … This would be great Imagine #DavidCameron held to account for #BrexitShambles #ids held to account for #UniversalCredit #Blair held to account for #Iraq"
MarkTMathieson,2018-10-15 15:48:11+00:00,0,0,"['#DavidCameron', '#TheresaMay']","This confirms my view that the shallow, dish-faced fucktard #DavidCameron will go down in history as the worst PM in British history, closely followed by #TheresaMay . As for Corbyn, probably the worst leader of the official opposition ever (and there’s some competition there). https:// twitter.com/Will_DryOFOC/s tatus/1051430148036268033 …"
GPodmalm,2018-10-15 15:48:01+00:00,0,0,"['#Muslim', '#parliamentarians', '#LordAhmed', '#theQueen', '#DavidCameron', '#TheresaMay', '#OldBailey']","“David Parnham, 35, sent the letters to mosques, #Muslim #parliamentarians incl. #LordAhmed of Wimbledon, #theQueen , #DavidCameron and #TheresaMay . He pleaded guilty at the #OldBailey to 15 offences, including soliciting to murder and staging a bomb hoax.” https://www. bbc.com/news/uk-englan d-45838506 …"
scotshelagh,2018-10-15 15:27:00+00:00,6,1,['#DavidCameron'],@NicolaSturgeon talks sense unlike the majority of Tories who have no knowledge of the history of Ireland. #DavidCameron ignored the GFA when he foolishly agreed to a referendum before running off to hide.
BillionPoundID,2018-10-15 14:40:54+00:00,3,0,"['#SirJohnMajor', '#DavidCameron', '#ICO', '#ELIZABETHDENHAM', '#DSMA', '#NEWS', '#MEDIA', '#10DowningSt', '#CabinetOffice', '#SirDavidOmand']",#SirJohnMajor and #DavidCameron Exposé – #ICO INFORMATION COMMISSIONER’S OFFICE CEO #ELIZABETHDENHAM = LOCKDOWN = #DSMA -NOTICE #NEWS #MEDIA BLACKOUT – #10DowningSt #CabinetOffice #SirDavidOmand Voice Intercepts – CPS Criminal Prosecution Case http:// ow.ly/87ZP30meLOG pic.twitter.com/NiHhosngnx
CarrollTrusts,2018-10-15 14:39:33+00:00,6,3,"['#JohnMajor', '#DavidCameron', '#ICO', '#ELIZABETHDENHAM', '#NEWS', '#MEDIA', '#DavidOmand']",Sir #JohnMajor and #DavidCameron Exposé – #ICO INFORMATION COMMISSIONER’S OFFICE CEO #ELIZABETHDENHAM = LOCKDOWN = DSMA-NOTICE #NEWS #MEDIA BLACKOUT – 10 Downing St Cabinet Office Sir #DavidOmand Voice Intercepts – CPS “Criminal Prosecution Case http:// ow.ly/87ZP30meLOG pic.twitter.com/BU1PqiWDCF
jamesco15904638,2018-10-15 09:54:43+00:00,0,0,"['#WWG1WGA', '#OBAMA', '#HILLARY', '#DAVIDCAMERON', '#TONYBLAIR', '#TONYBLiar', '#THEGREATAWAKENING', '#DARKNESSTOLIGHT', '#HOOAHMrPope', '#BOOM']",#WWG1WGA #OBAMA #HILLARY #DAVIDCAMERON #TONYBLAIR aka #TONYBLiar #THEGREATAWAKENING #DARKNESSTOLIGHT #HOOAHMrPope ! #BOOM !! Can't you hear me knocking- rolling stones https:// youtu.be/3fa4HUiFJ6c via @YouTube
Alex_Avalon777,2018-10-15 09:03:10+00:00,4,3,"['#Petition', '#davidcameron', '#Cameron', '#animals', '#pig', '#eilte']","This #Petition is good idea! But #davidcameron #Cameron @DavidCameron_MP IS A PIECE OF SADISTIC SHIT WHO HAS NO RESPECT OF #animals HE put put a ""private part of his anatomy” into a dead #pig ’s mouth.DID YOU FORGET THIS? And YOU expect something good from such an #eilte ASSHOLE? https:// twitter.com/SpiritOfTheOrc a/status/1051429430546042880 …"
lilyk1000,2018-10-15 08:29:46+00:00,1,0,"['#annaSoubry', '#toryremainers', '#davidCameron', '#Tory']",Make it happen then #annaSoubry and let’s stay in the EU. #toryremainers should be shouting a lot more or are you keeping a lid on it just to save your party? #davidCameron had referendum just to save the #Tory party
RemovePinkEle,2018-10-15 08:26:30+00:00,0,0,"['#news', '#london', '#theresamay', '#borisjohnson', '#jeremycorbyn', '#dianeabbott', '#davidcameron', '#piersmorgan']",SIGN & SHARE: https://www. change.org/p/uk-parliamen t-immediate-removal-of-elephant-statues-from-elephant-and-castle … #news #london #theresamay #borisjohnson #jeremycorbyn #dianeabbott #davidcameron #piersmorgan
KenPark89694809,2018-10-15 07:17:06+00:00,0,0,"['#Tory', '#humiliation', '#History', '#DavidCameron', '#TheresaMay', '#Peace', '#NorthernIreland', '#Shame']","The #Tory party's self-inflicted #humiliation is almost complete. #History will remember #DavidCameron for gambling his country's future, and #TheresaMay 's indifference to #Peace in #NorthernIreland , both to keep a job. #Shame"
UB5simon,2018-10-15 06:52:20+00:00,0,0,"['#SingleMarket', '#CustomsUnion', '#DavidCameron', '#LEAVE']","And the person always quoted as saying ""if we leave, we'll leave the #SingleMarket & #CustomsUnion , ran away when he resigned. He's not around any more. #DavidCameron It wasn't the #LEAVE campaign that made this clear."
biscate9,2018-10-14 21:58:19+00:00,0,0,"['#DavidCameron', '#Brexiiii']",Who? Who organised this piss up & chose a brewery as the venue? Where? Where the hell is #DavidCameron ? What? What’s the party called? #Brexiiii When? When pic.twitter.com/N1KWq4Y838
greenassessors,2018-10-14 18:31:45+00:00,0,0,"['#brexit', '#davidcameron', '#cameronishiding']","With all the news on #brexit , we could ask, Where the hell is #davidcameron #cameronishiding"
davemurray68,2018-10-14 16:06:46+00:00,17,4,"['#brexitshambles', '#davidcameron', '#pm']",Paul the snp aren’t responsible for #brexitshambles it’s the @Conservatives #davidcameron whose left us all in the mire. You represent the largest remain vote in Scotland and do nothing for our voice to be heard but bleat about the @theSNP time to stand for us rather than the #pm
FilmLecturer,2018-10-14 13:44:47+00:00,5,0,"['#DavidCameron', '#Brexshit']",Just a reminder: I will never forgive #DavidCameron for what he has done to my beloved country. #Brexshit
Sociabubble,2018-10-14 11:03:06+00:00,4,2,"['#Quisling', '#DavidCameron', '#Leadership', '#Brexit']",An incompetent #Quisling who walks in the shadow of #DavidCameron and who has the #Leadership traits of Neville Chamberlain. #Brexit . https:// twitter.com/Stop_The_EU/st atus/1050714469217787904 …
KarenLWilkinson,2018-10-14 09:39:36+00:00,2,0,"['#DavidCameron', '#LordLucan']",#DavidCameron should be held accountable for setting up the referendum without any plan in place when the inevitable happened. Where the hell is he anyway? #LordLucan https:// twitter.com/Anna_Soubry/st atus/1051386735026946049 …
PaulK1966,2018-10-14 09:20:46+00:00,1,1,"['#DavidCameron', '#BrexitShambles', '#ToriesOut']","Remember this clown? Imagine having a referendum on leaving the EU because you were losing votes to a bunch of racists, but didnt have a plan in case you lost? The man who split the Tory party & the country in half. #DavidCameron #BrexitShambles #ToriesOut pic.twitter.com/vUC9fGajsC"
chrismayLU,2018-10-14 07:52:41+00:00,3,0,"['#ArleneFoster', '#hardbrexit', '#TheresaMay', '#DavidCameron']","As #ArleneFoster prepares to force a #hardbrexit , #TheresaMay is looking like clearly the most maladroit politician to have to deal with a major crisis... possibley pipping #DavidCameron to the post. How has it come to pass that these people run our country?"
tQureshi8,2018-10-14 05:32:20+00:00,0,0,"['#borisjohnson', '#Conservative', '#davidcameron', '#TheresaMay']",#borisjohnson to bring down the #Conservative government #davidcameron #TheresaMay
ScottK_66,2018-10-13 23:59:09+00:00,0,0,"['#DavidCameron', '#GordonBrown']",Its scary how the Prime Minister has lost the plot with Brexit. Bring back #DavidCameron or #GordonBrown was good for Labour
TornadoNewsLink,2018-10-13 19:48:27+00:00,2,2,"['#UnitedStates', '#Marine', '#GulfWar', '#Veteran', '#KenOKeefe', '#DavidCameron', '#ZIONIST', '#Trump', '#BBC', '#UKIP', '#Brexit', '#Infowars', '#UKColumn', '#TommyRobinson', '#MelanieShaw', '#Soros', '#DFLA', '#StrictlyComeDancing', '#Lottery', '#XFactor']",Former #UnitedStates #Marine And #GulfWar #Veteran #KenOKeefe EXPOSES #DavidCameron As A #ZIONIST PUPPET https://www. youtube.com/watch?v=di-FVb QwO2o … #Trump #BBC #UKIP #Brexit #Infowars #UKColumn #TommyRobinson #MelanieShaw #Soros #DFLA #StrictlyComeDancing #Lottery #XFactor
NekrassovBooks,2018-10-13 17:30:28+00:00,0,0,"['#TonyBlair', '#media', '#DavidCameron', '#TheresaMay']","It was under #TonyBlair that the UK government machine, #media and law enforcement had been weaponised against decent law-abiding people while all sorts of militant perverts and aggressive minorities were favoured as victims. Under #DavidCameron and #TheresaMay it got worse."
odstRicci,2018-10-13 04:41:52+00:00,0,0,['#DavidCameron'],Top 5 Things from Black Mirror that Came True https:// youtu.be/6djU85Mas2Y via @YouTube And #DavidCameron fucking the dead pig
scarletmonahan,2018-10-13 04:15:46+00:00,0,1,"['#davidcameron', '#austerity', '#brexit', '#tory', '#homeless', '#pip', '#esa', '#poverty', '#Mayhemism']",Flashback: the Tories 2010 - 2016. #davidcameron Much less than one the care an compassion you have shown... pic.twitter.com/1d4ne8MO #austerity #brexit #tory #homeless #pip #esa #poverty #Mayhemism
scarletmonahan,2018-10-13 02:44:27+00:00,0,0,"['#cameron', '#davidcameron', '#georgeosborne', '#theresamay', '#hammond', '#brexit', '#Pips', '#ESA']",A horses arse #cameron #davidcameron #georgeosborne #theresamay #hammond #brexit #Pips #ESA pic.twitter.com/CKfZmaHIe3
LudgateAlien,2018-10-13 00:06:14+00:00,1,0,['#DavidCameron'],Correct. The great and the good like @Anna_Soubry @campbellclaret @acgrayling @George_Osborne #DavidCameron @JolyonMaugham https:// twitter.com/ajcdeane/statu s/1050891736669712384 …
DAILYSQUIB,2018-10-12 22:00:11+00:00,0,0,"['#DodgyDave', '#davidcameron', '#scameron', '#honourslist', '#uk', '#brexit']",Goodbye #DodgyDave You Will Not Be Missed https://www. dailysquib.co.uk/world/20026-go odbye-dodgy-dave-will-not-missed.html … #davidcameron #scameron #honourslist #uk #brexit pic.twitter.com/NZDbJVYacl
Staircase2,2018-10-12 19:01:51+00:00,1,0,"['#TheresaMay', '#DavidCameron', '#BBCBULLSHIT']","...so why then have you been doing precisely that for the past EIGHT YEARS about #TheresaMay , #DavidCameron , and the Tory Party...? #BBCBULLSHIT 101 https:// twitter.com/BBCNewsPR/stat us/1050724702229028864 …"
scarletmonahan,2018-10-11 21:20:33+00:00,0,0,"['#cameron', '#davidcameron', '#georgeosborne', '#theresamay', '#hammond', '#brexit', '#Pips', '#ESA']",A horses arse #cameron #davidcameron #georgeosborne #theresamay #hammond #brexit #Pips #ESA pic.twitter.com/CKfZmaHIe3
TornadoNewsLink,2018-10-11 19:59:28+00:00,0,1,"['#DavidCameron', '#EU', '#BBC', '#Remain', '#Brexit', '#UKIP', '#MelanieShaw', '#HampsteadCoverup', '#TommyRobinson', '#bbcqt', '#Westminster']",#DavidCameron RAPPED Over 'ILLEGAL' £9M Pro- #EU PROPAGANDA Leaflet But STILL NO POLICE INVESTIGATION https://www. mirror.co.uk/news/uk-news/d avid-cameron-rapped-over-illegal-7763453 … … #BBC #Remain #Brexit #UKIP #MelanieShaw #HampsteadCoverup #TommyRobinson #bbcqt #Westminster
TornadoNewsLink,2018-10-11 19:57:18+00:00,0,1,"['#DavidCameron', '#EU', '#BBC', '#Remain', '#Brexit', '#UKIP', '#MelanieShaw', '#HampsteadCoverup', '#TommyRobinson', '#bbcqt']",#DavidCameron RAPPED Over 'ILLEGAL' £9M Pro- #EU PROPAGANDA Leaflet But STILL NO POLICE INVESTIGATION https://www. mirror.co.uk/news/uk-news/d avid-cameron-rapped-over-illegal-7763453 … #BBC #Remain #Brexit #UKIP #MelanieShaw #HampsteadCoverup #TommyRobinson #bbcqt https:// twitter.com/tom_watson/sta tus/1050386240888016897 …
HUMANBEINGONE,2018-10-11 15:38:24+00:00,0,0,"['#DavidCameron', '#FFS']",'Leadership' of the One Campaign includes the disgusting #DavidCameron https://www. one.org/international/ about/leadership/ … #FFS
scarletmonahan,2018-10-11 10:52:03+00:00,0,0,"['#davidcameron', '#austerity', '#brexit', '#tory', '#homeless', '#pip', '#esa', '#poverty', '#Mayhemism']",Flashback: the Tories 2010 - 2016. #davidcameron Much less than one the care an compassion you have shown... pic.twitter.com/1d4ne8MO #austerity #brexit #tory #homeless #pip #esa #poverty #Mayhemism
Tony55341467,2018-10-11 09:17:38+00:00,0,0,['#davidcameron'],@mrjamesob why doesn't any mention the man who gave us Brexit in the first place as a back fired attempt to bribe his way to power? #davidcameron
DuncanEwart,2018-10-11 09:15:38+00:00,0,0,"['#tories', '#DavidCameron']",I still regularly think of this moment Matt Baker became the greatest political interviewer in history on @BBCTheOneShow #tories #DavidCameron https:// youtu.be/do4yRf71oZM?t= 10 …
EugeniaTrees,2018-10-11 04:35:37+00:00,0,0,"['#borisjohnson', '#DonaldJTrump', '#davidcameron', '#TonyBlair', '#EuropeanUnion', '#whiteruination']",I'm fed up of governments of all colours...world wide...failing to govern. This world is being ruined by white male egos. #borisjohnson #DonaldJTrump #davidcameron #TonyBlair #EuropeanUnion #whiteruination
jmassee,2018-10-11 03:52:07+00:00,1,1,"['#p20', '#atlanta', '#london', '#davidcameron', '#britishprimeminister', '#firesidechat']","Such an honor and pleasure meeting The Right Honourable @David_Cameron , Former Prime Minister of the United Kingdom. It was an enlightening and quite lovely evening. #p20 #atlanta #london #davidcameron #britishprimeminister #firesidechat pic.twitter.com/nL9uHaBZ30"
scarletmonahan,2018-10-11 01:07:53+00:00,0,0,"['#DavidCameron', '#austerity', '#brexit', '#tory', '#homeless', '#poverty', '#satire']",.. Ex British primeminister #DavidCameron is 21st centaury Marie Antoinette pic.twitter.com/jXNUEtUy #austerity #brexit #tory #homeless #poverty #satire
scarletmonahan,2018-10-10 18:11:20+00:00,0,0,"['#cameron', '#davidcameron', '#georgeosborne', '#theresamay', '#hammond', '#brexit', '#Pips', '#ESA']",A horses arse #cameron #davidcameron #georgeosborne #theresamay #hammond #brexit #Pips #ESA pic.twitter.com/CKfZmaHIe3 4
RichardHesketh1,2018-10-10 17:16:39+00:00,6,0,['#DavidCameron'],"Anyone else think it unjust and incredible that those bastards who run our country for years, offering promise after promise so as to be reelected can be allowed to escape without penalty when they fuck up in major style as they retire? I'm looking at YOU #DavidCameron"
ProjectKearsley,2018-10-10 10:50:46+00:00,0,0,"['#KennethClarke', '#JohnMajor', '#DannyAlexander', '#DavidCameron', '#ChilternHundreds', '#EUReferendum', '#NickClegg']","Of those people, only #KennethClarke is still in parliament, #JohnMajor stood down in 2001, #DannyAlexander lost his seat in 2015, #DavidCameron took #ChilternHundreds in 2016 after #EUReferendum , #NickClegg lost his seat in 2017 - largely due to student vote going against him."
Aclue,2018-10-09 23:44:59+00:00,0,0,"['#davidcameron', '#BrexitShambles']","52 today #davidcameron Had a referendum, no plan B, lost, fucked off #BrexitShambles pic.twitter.com/0pDL2CPPhJ"
